,hs07,year,export_val,import_val,export_val_perc,import_val_perc,country
1310,63.0,2011,372846461.71,238420721.26,0.001576662492084926,0.0011365741223370463,thailand
1311,64.0,2011,1033290844.8,288898430.11,0.004369495451127708,0.0013772061333911921,thailand
1312,65.0,2011,73070069.79,12445750.419999998,0.00030899270923356317,5.9330069071520025e-05,thailand
1313,66.0,2011,2851647.5500000003,38041289.17,1.2058812928276975e-05,0.00018134642250248236,thailand
1314,67.0,2011,48106564.019999996,8097204.129999999,0.00020342908650802932,3.8600137726295276e-05,thailand
1315,68.0,2011,394041568.78000003,283347098.35,0.0016662906199199842,0.0013507424099799908,thailand
1316,69.0,2011,638343062.9499999,524904341.06000006,0.0026993727118126433,0.0025022686266458582,thailand
1317,70.0,2011,794311527.3900001,691847504.1599998,0.0033589193431600487,0.0032981024706079183,thailand
1318,71.0,2011,10342855919.840002,20021692743.64001,0.043737019563119796,0.09544530247850763,thailand
1319,72.0,2011,1867958675.7,12060996822.789997,0.00789907021574889,0.057495912292889625,thailand
1320,73.0,2011,3142614016.629999,5058956822.32,0.01328922802269946,0.0241165255263156,thailand
1321,74.0,2011,1268414357.47,3860835207.2599998,0.005363766448722377,0.018404966497833096,thailand
1322,75.0,2011,20011071.08,98483358.91,8.46211736959476e-05,0.00046947948410856836,thailand
1323,76.0,2011,1394177880.39,2793459565.1000004,0.00589558490437036,0.013316685884970635,thailand
1324,78.0,2011,41397547.89,280717660.81,0.00017505855016861993,0.0013382076325979253,thailand
1325,79.0,2011,86616417.47,141074726.03,0.0003662763916207918,0.000672516558435507,thailand
1326,80.0,2011,639446234.9900001,131866879.57,0.00270403771512207,0.0006286218837042944,thailand
1327,81.0,2011,90681816.24,187826727.88,0.0003834678160120274,0.0008953877719329999,thailand
1328,82.0,2011,381083344.5,845502814.08,0.0016114939454588725,0.004030591862015739,thailand
1329,83.0,2011,650930129.97,533743793.59000003,0.0027525998669391126,0.0025444071326789336,thailand
1330,84.0,2011,17358515827.870003,13392066975.799994,0.07340426592368304,0.06384124957285107,thailand
1331,85.0,2011,54570017131.65999,42054888217.100006,0.2307612061257561,0.20047962866955815,thailand
1332,86.0,2011,31602514.36,31069444.22,0.00013363811693013278,0.00014811097839661957,thailand
1333,87.0,2011,19708326451.450005,8962302334.69,0.08334095207784298,0.04272414266820908,thailand
1334,88.0,2011,550723977.2,1537817565.8799999,0.002328856318927447,0.007330921746304567,thailand
1335,89.0,2011,1020158977.4100001,1830425697.56,0.004313964488945882,0.008725812377854195,thailand
1336,90.0,2011,4083572703.2400007,5594142716.16,0.017268276827334242,0.0266678072872454,thailand
1337,91.0,2011,945903708.25,613763531.34,0.003999959905967423,0.0029258687888730982,thailand
1338,92.0,2011,27054541.849999998,58866875.44,0.00011440602434525627,0.00028062396143403994,thailand
1339,93.0,2011,6299813.340000001,308595197.34,2.6640133192520143e-05,0.0014711024852225468,thailand
1340,94.0,2011,1509198536.67,790571966.92,0.006381974807978246,0.0037687313195672333,thailand
1341,95.0,2011,914264751.71,243583889.82,0.003866167685339826,0.0011611874350707192,thailand
1342,96.0,2011,311915765.82,294497457.87,0.0013190037700849912,0.0014038972281443325,thailand
1343,97.0,2011,14042934.84,4477032.91,5.93836093803188e-05,2.134243921193531e-05,thailand
1344,1.0,2012,128351470.57000001,43493191.21999999,0.000544873041942784,0.0001949412812582861,thailand
1345,2.0,2012,351552603.65,219915297.03,0.0014923984563870924,0.000985684622553313,thailand
1346,3.0,2012,3104803727.4500003,2713213571.03,0.013180401004352714,0.012160922549659675,thailand
1347,4.0,2012,225516392.32000002,657460182.42,0.000957354069615789,0.0029468090692394435,thailand
1348,5.0,2012,48955755.43,73080411.27000001,0.000207825210442005,0.0003275544656126591,thailand
1349,6.0,2012,139538391.7,25432920.95,0.0005923633567713372,0.0001139931574819427,thailand
1350,7.0,2012,1497436244.38,403929843.6600001,0.006356862433810046,0.0018104581212088772,thailand
1351,8.0,2012,1550082747.28,746134925.2099999,0.006580355472537078,0.003344259049106236,thailand
1352,9.0,2012,71854818.84,155694283.59000003,0.00030503549001603355,0.0006978389553919139,thailand
1353,10.0,2012,4731288683.84,803628398.72,0.02008509638436448,0.0036019511401127685,thailand
1354,11.0,2012,1133396858.06,340945298.83,0.004811455537182521,0.0015281544427658911,thailand
1355,12.0,2012,201028056.12000003,1332253013.8000002,0.0008533970664107919,0.005971304983271936,thailand
1356,13.0,2012,46555604.21,108424263.62,0.00019763617489331723,0.0004859695110127857,thailand
1357,14.0,2012,12900122.2,48608019.63,5.476313433210115e-05,0.00021786650646464392,thailand
1358,15.0,2012,723089804.2200001,365956341.21999997,0.0030696348041317463,0.0016402566939998696,thailand
1359,16.0,2012,7411153375.5199995,227043879.60000002,0.03146156149275909,0.0010176357160640664,thailand
1360,17.0,2012,4330361677.6,151397384.98,0.018383095491683925,0.0006785797817839499,thailand
1361,18.0,2012,78479830.28,234124391.91,0.0003331597500668745,0.0010493713533663424,thailand
1362,19.0,2012,1105491249.33,609996411.0799999,0.0046929916516621146,0.0027340712098451398,thailand
1363,20.0,2012,1794101518.3,316424408.05,0.007616255174085834,0.0014182491051219247,thailand
1364,21.0,2012,1759828371.19,686619616.67,0.007470760043879332,0.0030775048704444795,thailand
1365,22.0,2012,1329042104.74,348299727.92999995,0.005642001694751006,0.0015611178053397082,thailand
1366,23.0,2012,1261761483.37,2061942744.7,0.005356384423153954,0.009241854857231266,thailand
1367,24.0,2012,134373887.0,182097076.92999998,0.0005704391873518516,0.0008161791879230814,thailand
1368,25.0,2012,1065881827.02,264451988.39000005,0.004524843158093624,0.001185302986559008,thailand
1369,26.0,2012,246294628.57999998,306218049.64,0.001045561090126844,0.0013725030807531318,thailand
1370,27.0,2012,13933715414.990002,41513510370.84,0.05915090703686249,0.18606813329207575,thailand
1371,28.0,2012,656898553.7799999,1688761453.8700004,0.002788642090787102,0.00756921514201606,thailand
1372,29.0,2012,6103816154.31,5127831140.640002,0.02591170058814851,0.02298350487955988,thailand
1373,30.0,2012,455854747.38,1803136886.4299998,0.0019351781618546975,0.008081858448756545,thailand
1374,31.0,2012,145010712.22,2466754187.41,0.0006155942548278746,0.011056264402641087,thailand
1375,32.0,2012,574316221.6300001,1393211199.39,0.002438066547480339,0.006244526296051362,thailand
1376,33.0,2012,2145267440.68,1032222015.4300001,0.009107012105066856,0.004626532948872328,thailand
1377,34.0,2012,727721892.23,658608485.2299999,0.003089298777386956,0.002951955889115722,thailand
1378,35.0,2012,758640908.7599999,289198625.8,0.0032205550732109472,0.0012962201455032172,thailand
1379,36.0,2012,71329234.55,72811131.28999999,0.0003028042985102576,0.00032634752303507537,thailand
1380,37.0,2012,52529785.05,187310867.9,0.00022299755231229893,0.0008395479742410031,thailand
1381,38.0,2012,1023031828.7399999,2566036113.14,0.0043429378880847904,0.011501256946639477,thailand
1382,39.0,2012,11878577187.539999,7673165015.139999,0.05042650822295972,0.034391972108724196,thailand
1383,40.0,2012,17914654050.030003,2697016339.6899996,0.07605064440822995,0.012088324771899818,thailand
1384,41.0,2012,483610046.28000003,702311271.9399998,0.0020530039574962553,0.0031478366004829617,thailand
1385,42.0,2012,477827146.36,358451654.27000004,0.0020284545989523446,0.0016066198591657636,thailand
1386,43.0,2012,1654849.0899999999,3919403.9799999995,7.025105778844897e-06,1.7567201030737013e-05,thailand
1387,44.0,2012,2087076322.63,677122807.99,0.008859981265722768,0.0030349391262437485,thailand
1388,45.0,2012,594192.29,2041988.2000000002,2.5224437173446936e-06,9.152416386481504e-06,thailand
1389,46.0,2012,34724456.8,10454809.950000001,0.00014741101385439925,4.685961158048312e-05,thailand
1390,47.0,2012,81149692.21000001,641283900.18,0.00034449375181150554,0.0028743051876569123,thailand
1391,48.0,2012,1559517913.3800004,1650829099.2,0.006620409299979116,0.007399198143651653,thailand
1392,49.0,2012,136321563.35999998,185093586.48,0.0005787073929149072,0.0008296098743039667,thailand
1393,50.0,2012,16186821.02,12567373.649999999,6.871570983474394e-05,5.632835514392094e-05,thailand
1394,51.0,2012,17370152.26,105640326.91,7.373914501239613e-05,0.0004734915995520184,thailand
1395,52.0,2012,684382099.22,1046532489.5400001,0.00290531424842396,0.00469067407257847,thailand
1396,53.0,2012,21207630.29,19564487.610000003,9.002986858812913e-05,8.76901918409119e-05,thailand
1397,54.0,2012,768387405.81,839738500.9100001,0.00326193055159336,0.003763800601829187,thailand
1398,55.0,2012,1445280281.96,489415631.73999995,0.006135451819868227,0.002193614854256931,thailand
1399,56.0,2012,383788937.34999996,275553682.39000005,0.0016292469796349992,0.001235062003816455,thailand
1400,57.0,2012,188756562.85,41631559.32,0.0008013025649803723,0.0001865972417054833,thailand
1401,58.0,2012,192238091.95999998,170696131.76999998,0.0008160822270158257,0.0007650788939528415,thailand
1402,59.0,2012,177641854.13000003,532836529.18000007,0.0007541188036749535,0.002388232106817739,thailand
1403,60.0,2012,285123934.24,384971915.58000004,0.001210397860578584,0.0017254865960976496,thailand
1404,61.0,2012,2203776661.79,304513712.01,0.009355393344068881,0.0013648640514713226,thailand
1405,62.0,2012,1370406764.0,347642759.5,0.0058176014570274414,0.001558173200359066,thailand
1406,63.0,2012,352296034.13000005,363655365.63,0.001495554440695739,0.0016299434675596729,thailand
1407,64.0,2012,862317036.36,229426801.35999998,0.003660677237541365,0.0010283162342785825,thailand
1408,65.0,2012,76622829.25,16604408.3,0.00032527647615023366,7.442278981472542e-05,thailand
1409,66.0,2012,3407634.4,49050491.120000005,1.4465966872925352e-05,0.0002198497124966998,thailand
1410,67.0,2012,48184771.55,15058674.330000002,0.00020455225743165874,6.749463963434285e-05,thailand
1411,68.0,2012,402829066.07000005,323635772.31999993,0.0017100754485927477,0.0014505712353446334,thailand
1412,69.0,2012,643527988.77,614648765.42,0.002731881849574913,0.002754923575249178,thailand
1413,70.0,2012,698063642.2099999,756030427.7800001,0.0029633946421609883,0.0033886117833062373,thailand
1414,71.0,2012,11316801922.029997,12557719776.77,0.04804168009089939,0.0562850854190796,thailand
1415,72.0,2012,2869319992.5899997,12813595806.33,0.012180733931031262,0.05743195001205461,thailand
1416,73.0,2012,4132442850.2600007,5572872257.2,0.017542897611351263,0.024978228261341297,thailand
1417,74.0,2012,1393601861.1999998,3686261408.1299996,0.005916068448588943,0.016522230303105272,thailand
1418,75.0,2012,14561995.2,122285833.84000002,6.181805776080262e-05,0.000548098597960444,thailand
1419,76.0,2012,1262168309.5800002,2861775989.6200004,0.005358111467134054,0.012826795699327456,thailand
1420,78.0,2012,31514514.080000006,231885023.52,0.0001337842805840966,0.0010393342571931106,thailand
1421,79.0,2012,72203467.25,110215888.63000001,0.0003065155596940947,0.0004939997719613818,thailand
1422,80.0,2012,412050325.53000003,151693882.04,0.001749221207267742,0.0006799087143167077,thailand
1423,81.0,2012,117963764.61000001,96148442.57999998,0.0005007755265804994,0.000430947926831246,thailand
1424,82.0,2012,326739635.01,840617823.4100002,0.0013870633352352532,0.0037677418222818826,thailand
1425,83.0,2012,754829868.6499999,726552490.5599998,0.003204376582941378,0.003256488416652109,thailand
1426,84.0,2012,17894495814.87,15783083759.789997,0.07596506939406726,0.07074152261619929,thailand
1427,85.0,2012,54322365810.17998,48255259979.61001,0.23060735161876414,0.21628539879481565,thailand
1428,86.0,2012,32903895.21,92452921.47999999,0.00013968243133655043,0.0004143841935676414,thailand
1429,87.0,2012,25101981088.450005,12332153740.749998,0.10656202639294768,0.055274073560978194,thailand
1430,88.0,2012,470543194.38,2544801833.91,0.001997533028244331,0.011406082564544725,thailand
1431,89.0,2012,670813702.5099999,953762559.87,0.0028477141792012843,0.004274869013330603,thailand
1432,90.0,2012,4223377106.0699987,7194261691.399999,0.017928928440292757,0.03224547457865108,thailand
1433,91.0,2012,650964867.02,661952360.6700001,0.002763452617378665,0.0029669435077373236,thailand
1434,92.0,2012,28724983.88,66408295.89,0.00012194226740796921,0.00029764930840538075,thailand
1435,93.0,2012,4815710.62,200951088.98,2.0443481348384912e-05,0.0009006849499237334,thailand
1436,94.0,2012,1506360764.6499996,880188362.65,0.00639474848595888,0.0039451013446151085,thailand
1437,95.0,2012,961365198.62,271413376.69,0.004081152930026831,0.00121650469690659,thailand
1438,96.0,2012,338951775.34999996,328987841.76,0.001438905873744066,0.0014745598010201077,thailand
1439,97.0,2012,21539622.54,4603047.54,9.143923013541482e-05,2.0631366886865153e-05,thailand
1440,1.0,2013,123842547.86000001,67023065.370000005,0.0005272730707508323,0.0002951291589647615,thailand
1441,2.0,2013,464045134.40000004,232629080.78000003,0.0019757224573469837,0.0010243581755375471,thailand
1442,3.0,2013,2199025938.7799997,2709196779.21,0.009362591285767349,0.01192966872679294,thailand
1443,4.0,2013,276113736.36999995,714150572.4799999,0.001175584160436342,0.0031446884243012544,thailand
1444,5.0,2013,46904984.739999995,74804166.00999999,0.00019970305654030268,0.00032939243348116786,thailand
1445,6.0,2013,146639926.42000002,23133833.59,0.0006243353809674237,0.00010186745135210529,thailand
1446,7.0,2013,1729667601.28,442415996.35,0.007364247290326474,0.0019481332313662943,thailand
1447,8.0,2013,1708811511.8000002,796962929.61,0.007275450228783415,0.003509344101816805,thailand
1448,9.0,2013,86893381.73,176349661.32000005,0.000369957991049211,0.0007765375537775427,thailand
1449,10.0,2013,4631737279.030001,575639782.03,0.019720123497346566,0.0025347704375994653,thailand
1450,11.0,2013,1281537714.77,308260992.15999997,0.005456285725917574,0.0013573955004234344,thailand
1451,12.0,2013,246177329.08,1142047957.2299998,0.0010481266616057308,0.005028890446207201,thailand
1452,13.0,2013,53347417.410000004,103829893.97,0.00022713241192514583,0.0004572042342975644,thailand
1453,14.0,2013,11381245.89,28351639.02,4.845688798468966e-05,0.00012484351966077665,thailand
1454,15.0,2013,849875602.8600001,276860668.81999993,0.0036184374968027,0.0012191274136476866,thailand
1455,16.0,2013,7127118925.12,233500614.69,0.03034448132884524,0.0010281958852640064,thailand
1456,17.0,2013,3253265660.79,177668156.60999998,0.013851131170784186,0.0007823434118636884,thailand
1457,18.0,2013,70330875.72,206627061.24,0.0002994413265092166,0.0009098609630352313,thailand
1458,19.0,2013,1250789089.51,594318411.4300001,0.005325370121043755,0.0026170198565868574,thailand
1459,20.0,2013,1824034204.6,306350272.8,0.007766023332314165,0.0013489818446972837,thailand
1460,21.0,2013,1970582330.98,900437793.35,0.008389967864661126,0.003964984997096547,thailand
1461,22.0,2013,1294933946.57,391115673.00999993,0.005513321634817486,0.0017222375460768623,thailand
1462,23.0,2013,1461009851.77,2072701645.55,0.006220407802097572,0.009126928021854643,thailand
1463,24.0,2013,122765778.17,209139593.78,0.000522688607085085,0.0009209246410587331,thailand
1464,25.0,2013,967066602.2400001,270190899.6700001,0.004117390878941648,0.0011897577727805941,thailand
1465,26.0,2013,296028583.11,229166263.24,0.0012603737789929836,0.0010091100154812022,thailand
1466,27.0,2013,12481744944.480001,47137231614.64,0.05314238199172532,0.20756394004895493,thailand
1467,28.0,2013,663997777.1,1665686531.3899996,0.0028270425064173387,0.0073346789257434,thailand
1468,29.0,2013,6792099056.260001,4922527915.34,0.02891809792452408,0.021675844212955528,thailand
1469,30.0,2013,482403304.03000003,1945834473.58,0.002053884354380283,0.008568281508791645,thailand
1470,31.0,2013,140320414.76,2306092920.87,0.0005974293751060073,0.010154642442474625,thailand
1471,32.0,2013,618202295.9200001,1384413406.71,0.0026320632815423173,0.006096121717595241,thailand
1472,33.0,2013,2151366941.63,1149270559.2800002,0.009159677939664415,0.005060694429758032,thailand
1473,34.0,2013,777053382.3499999,694539664.7200001,0.00330838899981434,0.0030583338136639607,thailand
1474,35.0,2013,818603020.8199999,307421854.38,0.0034852910891465957,0.0013537004437157208,thailand
1475,36.0,2013,53823728.71999999,70578557.17999999,0.0002291603589546349,0.0003107854006152826,thailand
1476,37.0,2013,21717895.79,181732310.37,9.246629531867474e-05,0.0008002394939731938,thailand
1477,38.0,2013,988876315.04,2736985766.339999,0.0042102480951324,0.012052034666859748,thailand
1478,39.0,2013,12751847635.299997,7517920792.610001,0.05429237347419806,0.03310438918957315,thailand
1479,40.0,2013,17141044374.810001,2429673225.649999,0.07297985433568056,0.01069881557470882,thailand
1480,41.0,2013,586531125.81,747190794.85,0.00249721984197541,0.0032901776373988026,thailand
1481,42.0,2013,529636594.49000007,441494095.67,0.002254985208108392,0.0019440737367604382,thailand
1482,43.0,2013,1559127.3900000001,9018098.86,6.638153856026702e-06,3.971026865632114e-05,thailand
1483,44.0,2013,2294165873.33,660526247.4600002,0.009767659869287784,0.0029085592371947302,thailand
1484,45.0,2013,383509.52,1904179.8399999999,1.6328333498207286e-06,8.384859623988487e-06,thailand
1485,46.0,2013,29333370.01,10490010.89,0.0001248900022480777,4.619168154136142e-05,thailand
1486,47.0,2013,135751632.6,554202440.49,0.0005779772898516074,0.0024403733140985692,thailand
1487,48.0,2013,1628031452.1100004,1762838603.1700003,0.006931520368939673,0.00776247805844242,thailand
1488,49.0,2013,112151630.27,210026234.38,0.0004774977219382192,0.0009248288715372622,thailand
1489,50.0,2013,13966045.11,17325416.12,5.9461950829039925e-05,7.629068381135013e-05,thailand
1490,51.0,2013,44477648.690000005,98817086.89999998,0.00018936841020958812,0.00043513085513392026,thailand
1491,52.0,2013,877978135.49,1027798447.3,0.0037380870754955293,0.004525804507185534,thailand
1492,53.0,2013,20399732.12,16211542.15,8.685407061849498e-05,7.138585461346052e-05,thailand
1493,54.0,2013,864687719.6200001,770238602.54,0.0036815016893869327,0.0033916662825686475,thailand
1494,55.0,2013,1402079736.7500002,461102034.01,0.005969506449991823,0.0020304152718628797,thailand
1495,56.0,2013,421978330.11,277293021.71000004,0.0017966184784807128,0.0012210312350276443,thailand
1496,57.0,2013,201583031.16,40672643.29,0.0008582616046558612,0.00017909779179429148,thailand
1497,58.0,2013,198412031.6,163049154.06,0.0008447607303259753,0.0007179701412042954,thailand
1498,59.0,2013,202343202.04,483222372.46000004,0.0008614981145720336,0.0021278199018469708,thailand
1499,60.0,2013,336290138.34,419213961.83000004,0.001431791714316188,0.001845965464249752,thailand
1500,61.0,2013,2172631850.77,318076336.99,0.0092502155952217,0.0014006163595207514,thailand
1501,62.0,2013,1237048141.29,396216715.3999999,0.005266866544622038,0.0017446994603759678,thailand
1502,63.0,2013,382880317.40999997,392810391.00000006,0.0016301544515948236,0.001729700062037749,thailand
1503,64.0,2013,840745441.4499999,294326569.98999995,0.0035795648449856226,0.001296036708894141,thailand
1504,65.0,2013,75246207.35,19979834.25,0.0003203688836944794,8.797914040346489e-05,thailand
1505,66.0,2013,3553724.92,44180324.879999995,1.5130369033511868e-05,0.00019454350606978697,thailand
1506,67.0,2013,53663529.81,25482362.52,0.00022847829473142368,0.00011220895638606567,thailand
1507,68.0,2013,473805094.04999995,318263283.46000004,0.0020172765434344022,0.001401439559029129,thailand
1508,69.0,2013,691346348.4699999,781179689.31,0.0029434820133242027,0.0034398442302462826,thailand
1509,70.0,2013,714667721.91,708230003.28,0.003042775288537959,0.00311861780817914,thailand
1510,71.0,2013,8024884361.0,16419887457.830002,0.03416681498048759,0.07230328169822119,thailand
1511,72.0,2013,2143694285.6900003,12779028946.129997,0.009127010775364212,0.05627113657719723,thailand
1512,73.0,2013,3842227171.7899995,5551631862.579999,0.016358698641134355,0.024446038590449016,thailand
1513,74.0,2013,1351941188.5200005,3489755173.4199996,0.0057560361464083845,0.015366777148115535,thailand
1514,75.0,2013,10779598.49,98375034.09,4.589530896690431e-05,0.0004331843211562055,thailand
1515,76.0,2013,1411657599.1599998,3027471551.67,0.006010285237342504,0.01333115887644917,thailand
1516,78.0,2013,38447072.12,293750605.7,0.0001636925768113885,0.0012935005095191493,thailand
1517,79.0,2013,49740459.11000001,179763465.59999996,0.00021177539600634237,0.0007915698889962426,thailand
1518,80.0,2013,496896556.94,256831853.82999998,0.0021155909495616343,0.001130932591605045,thailand
1519,81.0,2013,82974720.1,133170073.58,0.0003532738644175517,0.0005864006905379893,thailand
1520,82.0,2013,344606220.87999994,896256816.0200001,0.0014671983371066046,0.003946574494439862,thailand
1521,83.0,2013,783822431.0600001,642010432.27,0.0033372089583912465,0.002827026753796594,thailand
1522,84.0,2013,18533059142.07,15278426680.79,0.07890650808713127,0.06727697683944837,thailand
1523,85.0,2013,54956101186.77,42608407001.39001,0.2339815574692398,0.187621727739972,thailand
1524,86.0,2013,38889405.95,107717086.35999998,0.0001655758610369742,0.0004743210852571808,thailand
1525,87.0,2013,27377743129.629997,11268686473.29,0.11656370883540305,0.049620499198896335,thailand
1526,88.0,2013,479264579.79,4672199305.97,0.0020405208957236043,0.020573547987912152,thailand
1527,89.0,2013,479370211.52,1796562584.8500001,0.002040970634263454,0.007910978135172966,thailand
1528,90.0,2013,4711548311.85,5940875281.68,0.020059927620258905,0.026160031859443416,thailand
1529,91.0,2013,757235484.9399997,593684987.2,0.0032240121535384663,0.0026142306382896073,thailand
1530,92.0,2013,27466405.24,53244077.06,0.00011694119738034875,0.0002344548044143381,thailand
1531,93.0,2013,9317324.520000001,198362412.14000002,3.966951904442532e-05,0.0008734684327241117,thailand
1532,94.0,2013,1575253326.94,979175657.66,0.00670681178043165,0.004311699065517733,thailand
1533,95.0,2013,1050529104.1500001,307016547.94000006,0.004472741527285721,0.0013519157185901266,thailand
1534,96.0,2013,354058028.40999997,331971406.08,0.0015074404321426568,0.0014618018638191642,thailand
1535,97.0,2013,17780624.55,8976117.93,7.570293625535341e-05,3.952540995887033e-05,thailand
1536,1.0,2014,170037821.82,104622253.95,0.000716761694103982,0.000510321616724701,thailand
1537,2.0,2014,724884060.26,286096818.12,0.003055609166829602,0.0013955098963225037,thailand
1538,3.0,2014,2181196752.51,2475724752.41,0.009194414882344038,0.012075976291038713,thailand
1539,4.0,2014,300764429.46000004,860268289.48,0.0012678145348990289,0.004196177082117114,thailand
1540,5.0,2014,59942244.66,96037131.78,0.0002526749894289899,0.0004684455027990034,thailand
1541,6.0,2014,147540168.85,19983038.73,0.0006219271703283781,9.747234691234558e-05,thailand
1542,7.0,2014,1941534116.19,446529337.83,0.00818416319019995,0.002178060259582238,thailand
1543,8.0,2014,1737351725.35,745372033.2700001,0.0073234716405304635,0.0036357414098678394,thailand
1544,9.0,2014,99917322.62,224567714.96,0.0004211822326638489,0.0010953860678372342,thailand
1545,10.0,2014,5725294603.16,511698700.14000005,0.024133876893279924,0.0024959403766637435,thailand
1546,11.0,2014,1444694545.5,292888951.28000003,0.006089831655168648,0.001428640250949323,thailand
1547,12.0,2014,261794255.21000004,1235628799.7500002,0.0011035432697417615,0.006027093309052362,thailand
1548,13.0,2014,33506431.06,102593847.11999999,0.00014123990787983078,0.0005004275472148266,thailand
1549,14.0,2014,14088220.18,37876281.85,5.938617923379551e-05,0.00018475118494818522,thailand
1550,15.0,2014,584688704.67,337348918.46000004,0.0024646426424255637,0.0016455050332896844,thailand
1551,16.0,2014,6565843029.67,206303027.69,0.027677046922824966,0.0010062954166163954,thailand
1552,17.0,2014,3242718947.95,180195882.82999998,0.013669057282421286,0.0008789511865887343,thailand
1553,18.0,2014,91507251.61,209989856.32,0.00038573119782853106,0.001024278859679548,thailand
1554,19.0,2014,1292675963.37,541008714.8399999,0.0054490265960558055,0.002638907417835281,thailand
1555,20.0,2014,1931043714.32,283073238.65,0.008139942921228658,0.001380761619496395,thailand
1556,21.0,2014,2107402484.5200002,738065642.6099999,0.008883349356018562,0.0036001026336681266,thailand
1557,22.0,2014,1457903675.52,455388477.9,0.006145512199117261,0.002221272965413194,thailand
1558,23.0,2014,1591753354.34,2126609680.48,0.006709729745069222,0.010373078855705093,thailand
1559,24.0,2014,113141336.79,211522293.74,0.0004769255178805818,0.0010317537124205104,thailand
1560,25.0,2014,1167677064.6999998,268664053.56,0.004922117809452523,0.0013104771594203537,thailand
1561,26.0,2014,168028769.71,283899657.9,0.0007082929218126552,0.0013847926892911059,thailand
1562,27.0,2014,10356289204.870003,43506188242.57,0.043654942857191466,0.21221248332202944,thailand
1563,28.0,2014,727419256.76,1781123251.03,0.0030662957994786024,0.008687881045709254,thailand
1564,29.0,2014,6094122024.429998,4930796146.86,0.02568859786342583,0.024051210582865877,thailand
1565,30.0,2014,492969772.6499999,1820111103.33,0.00207801914659147,0.008878054197855914,thailand
1566,31.0,2014,168911641.82,1950284901.17,0.0007120144991797815,0.009513009959759601,thailand
1567,32.0,2014,680855479.5999999,1402576034.95,0.00287001516353625,0.00684142085179197,thailand
1568,33.0,2014,2036554899.27,1138120624.36,0.008584705003347883,0.0055514724174141284,thailand
1569,34.0,2014,800739585.22,715590798.0500001,0.0033753635249807686,0.003490475870924353,thailand
1570,35.0,2014,851554896.4100001,339055035.26,0.0035895656839188073,0.0016538270513195507,thailand
1571,36.0,2014,65196708.28999999,59117575.63,0.00027482416902171254,0.00028836099045203553,thailand
1572,37.0,2014,14285753.76,154206737.98,6.0218844001714646e-05,0.0007521825315807579,thailand
1573,38.0,2014,1117979099.1399999,2697799451.87,0.004712625605853164,0.013159202042571849,thailand
1574,39.0,2014,13611132372.5,7618747787.460003,0.057375107452941686,0.03716237742471546,thailand
1575,40.0,2014,14833536916.05,2221650902.1400003,0.06252791841074616,0.010836666553941849,thailand
1576,41.0,2014,663933477.3000001,910944881.96,0.002798683721470267,0.004443365033323479,thailand
1577,42.0,2014,558576240.8,460001548.56,0.0023545705793965323,0.0022437743892345695,thailand
1578,43.0,2014,2744388.13,7585665.62,1.1568439681731387e-05,3.7001010750365144e-05,thailand
1579,44.0,2014,2445911429.02,627172108.2300001,0.010310268625697377,0.003059191253798952,thailand
1580,45.0,2014,265387.94,1557004.0699999998,1.1186917559466885e-06,7.594682816039058e-06,thailand
1581,46.0,2014,25286970.240000002,10039964.729999999,0.00010659235359510781,4.897247802863433e-05,thailand
1582,47.0,2014,169941281.57999998,622649986.85,0.000716354747312786,0.003037133458191051,thailand
1583,48.0,2014,1697047679.76,1716083272.5700004,0.007153577697599852,0.008370632031218425,thailand
1584,49.0,2014,102431324.94,192010681.31,0.0004317795253283718,0.0009365808670243291,thailand
1585,50.0,2014,13721201.16,10915555.33,5.783908123096377e-05,5.324339357203772e-05,thailand
1586,51.0,2014,64174330.66,110283864.12000002,0.0002705145329992719,0.0005379375583254261,thailand
1587,52.0,2014,766766706.8000001,957720812.71,0.0032321573980775152,0.004671526516209813,thailand
1588,53.0,2014,23226888.13,15615787.149999999,9.790847416550651e-05,7.616996808944022e-05,thailand
1589,54.0,2014,907697205.8099998,840602187.9,0.0038262227780037454,0.004100250676652995,thailand
1590,55.0,2014,1386023087.1200001,439328910.06,0.005842513420590713,0.002142938344292094,thailand
1591,56.0,2014,459210680.06,272353930.28999996,0.0019357141926863533,0.0013284754703654451,thailand
1592,57.0,2014,192267874.54000002,44944646.57,0.0008104682005568535,0.0002192289291691626,thailand
1593,58.0,2014,203043375.86,164056654.80999997,0.0008558902513586972,0.0008002280027067357,thailand
1594,59.0,2014,220204143.29000002,490798855.0199999,0.0009282281618517643,0.00239399607372384,thailand
1595,60.0,2014,339414809.75,414046253.03,0.0014307377701998768,0.002019615763067531,thailand
1596,61.0,2014,2233853072.64,368084849.47999996,0.00941637745994994,0.0017954273434815616,thailand
1597,62.0,2014,1197347569.93,455590932.93000007,0.005047188110671088,0.0022222604912437226,thailand
1598,63.0,2014,388067673.91,370629623.34999996,0.0016358245501002225,0.001807840124381482,thailand
1599,64.0,2014,900128242.9100001,339868087.09999996,0.003794317272435949,0.001657792918176788,thailand
1600,65.0,2014,73486687.62,22718869.12,0.00030976898050575914,0.00011081705451515257,thailand
1601,66.0,2014,4451275.96,44554140.98,1.876349663777367e-05,0.00021732413896913424,thailand
1602,67.0,2014,57850734.849999994,26189997.24,0.0002438586325819959,0.00012774836355484824,thailand
