,hs07,year,export_val,import_val,export_rca,import_rca,export_val_perc,import_val_perc
137,42.0,2009,246260757.0,122504136.0,2.134,1.1039999999999999,0.002152715976176102,0.0014130655344222265
138,43.0,2009,249597.0,1843318.0,0.20400000000000001,1.18,2.181880117852584e-06,2.1262377090518066e-05
139,44.0,2009,2281287324.2000003,233230021.0,60.49800000000001,8.878000000000002,0.01994212853432174,0.002690270835163248
140,45.0,2009,151736.76,802517.0,0.023,0.371,1.3264238744510924e-06,9.256904709633002e-06
141,46.0,2009,79614811.29,7021954.0,7.215999999999999,1.321,0.0006959617857595904,8.099711165424073e-05
142,47.0,2009,903487080.1600001,931770260.0,8.859,36.292,0.007897933456483004,0.010747820305476354
143,48.0,2009,2727382756.5299997,783965184.0,37.184,18.126,0.023841721696361663,0.009042912491520932
144,49.0,2009,44460004.39,81657068.0,2.4019999999999997,3.498,0.00038865210566705374,0.0009419011651392087
145,50.0,2009,646478.0,31162340.0,0.93,12.370999999999999,5.6512598101303415e-06,0.0003594525871840533
146,51.0,2009,6274584.88,58480332.0,0.9610000000000001,7.071999999999999,5.484998616750379e-05,0.0006745612375958411
147,52.0,2009,446013005.15000004,1299944618.0,19.441999999999997,37.146000000000015,0.003898872615618246,0.014994652395682926
148,53.0,2009,6256500.58,29720324.0,2.5940000000000003,8.422,5.469190023451869e-05,0.0003428191642138656
149,54.0,2009,701386615.7299999,414535965.0,9.169,11.741,0.006131249621546723,0.004781605781211814
150,55.0,2009,1374025535.7200003,585195507.0,63.178000000000004,41.038,0.012011198042481337,0.0067501361900176235
151,56.0,2009,95596247.5,173573678.0,6.612000000000001,12.192,0.0008356652995090678,0.0020021444995514392
152,57.0,2009,37084851.98,31962632.0,1.3559999999999999,2.694,0.0003241813852276591,0.0003686838268760245
153,58.0,2009,31684262.7,233155721.0,2.42,26.673000000000002,0.0002769715294412522,0.002689413796595933
154,59.0,2009,98673760.36,337324478.0,5.550999999999999,21.782999999999998,0.0008625677227019333,0.003890983678941
155,60.0,2009,71385515.05000001,1011794219.0,2.7279999999999998,30.253,0.000624024471408957,0.011670883820580182
156,61.0,2009,3677718560.96,282414078.0,46.54199999999999,7.5169999999999995,0.03214918852075963,0.0032576010336290225
157,62.0,2009,3551521060.57,212242933.0,37.135999999999996,7.58,0.031046018943306237,0.0024481881456393097
158,63.0,2009,152049480.47,94712889.0,4.308000000000001,3.8799999999999994,0.0013291575554486143,0.001092497963590862
159,64.0,2009,2768570098.6,249768481.0,11.837,4.348000000000001,0.024201765457984303,0.0028810393151631444
160,65.0,2009,31027853.0,9908483.0,1.448,4.452,0.0002712334505637193,0.00011429276008859444
161,66.0,2009,10752481.8,30937358.0,0.614,3.8470000000000004,9.399402339367768e-05,0.00035685745594648123
162,67.0,2009,138475401.93,25348758.0,10.358,13.773000000000001,0.0012104982282748285,0.0002923938524835577
163,68.0,2009,94139080.94000001,181403824.0,3.372,12.470999999999998,0.0008229273148952158,0.0020924639761289
164,69.0,2009,224602190.22000003,160216080.0,8.163,8.773000000000001,0.0019633851899949206,0.0018480667518705996
165,70.0,2009,285971640.45000005,235968061.0,8.938999999999998,28.554,0.0024998531094826575,0.0027218536868301455
166,71.0,2009,2472676882.21,148857116.0,10.314,3.8289999999999993,0.021615181781702967,0.0017170429263963084
167,72.0,2009,648445448.4100004,3406734956.0,4.627,46.24800000000002,0.005668458480661961,0.03929614059100029
168,73.0,2009,763148526.8800001,2581881718.0,8.672,39.440999999999995,0.006671148282102592,0.029781590963268753
169,74.0,2009,1506695793.4,499595208.0,11.642999999999999,10.371999999999998,0.013170949952409625,0.0057627504885818985
170,75.0,2009,1126544466.58,27336086.0,24.269000000000002,2.473,0.009847814571119632,0.00031531736179586574
171,76.0,2009,480027583.78,783231463.0,5.147,14.686,0.004196214862640166,0.009034449137622564
172,78.0,2009,4172687.9499999997,124632656.0,0.249,7.687000000000001,3.647601884681329e-05,0.0014376176707788994
173,79.0,2009,9328391.93,159598510.0,0.43,9.129999999999999,8.154518236839182e-05,0.0018409431811032165
174,80.0,2009,1739068205.39,13917899.0,78.05300000000001,2.904,0.015202259405882344,0.00016054072973070534
175,81.0,2009,1320873.81,51750514.0,0.22400000000000003,6.5120000000000005,1.1546566281770983e-05,0.000596933867784145
176,82.0,2009,40183575.02,292189270.0,1.72,13.871999999999998,0.0003512692195834716,0.00337035630343934
177,83.0,2009,158678240.4,345845068.0,6.143,13.969999999999999,0.0013871036024655453,0.0039892673161721764
178,84.0,2009,2950082724.3399997,9586995388.0,10.553999999999997,99.485,0.02578847839620601,0.11058445211554033
179,85.0,2009,11402209295.5,17252248895.0,61.60799999999999,129.66300000000004,0.09967368903250187,0.19900192026821398
180,86.0,2009,15639507.49,56697121.0,0.616,2.457,0.00013671450556472061,0.0006539921850970537
181,87.0,2009,1399995256.9900002,4298226858.0,3.277,17.191000000000003,0.012238215268270054,0.049579356505707994
182,88.0,2009,27332914.0,840415344.0,0.049,3.333,0.00023893372764726559,0.009694056021145273
183,89.0,2009,90665225.83,122735312.0,3.455,2.3529999999999998,0.0007925602215535104,0.0014157321124550334
184,90.0,2009,930764763.4100001,1825506196.0,7.991,34.474,0.008136384378346068,0.02105692079197902
185,91.0,2009,13298593.69,98738301.0,2.2209999999999996,6.874999999999999,0.00011625114551701675,0.0011389304445239927
186,92.0,2009,596065977.0,107875432.0,56.52000000000001,14.619,0.005210577467456242,0.001244325783172811
187,93.0,2009,1094835.0,42281589.0,0.054000000000000006,5.7700000000000005,9.57062271913979e-06,0.0004877113386319131
188,94.0,2009,1933086639.0600002,423676740.0,4.302999999999999,2.9589999999999996,0.01689829326414776,0.004887043152815402
189,95.0,2009,406348177.59,216379509.0,3.3600000000000003,3.7110000000000003,0.003552138085030076,0.0024959028854593447
190,96.0,2009,171914674.29999998,249343248.0,14.167000000000002,22.921000000000006,0.001502811371219496,0.0028761343208011667
191,97.0,2009,14993801.0,1991790.0,0.9450000000000001,0.164,0.00013106998999562572,2.297497776570455e-05
192,1.0,2010,76301807.85,406475073.55999994,1.991,6.484,0.00043567958043458545,0.003031523346515041
193,2.0,2010,36168807.81,392225778.44,3.242,4.2749999999999995,0.00020652211861687836,0.002925250973035081
194,3.0,2010,2430684918.0599995,269896448.04,17.139000000000003,2.3,0.013879091663868819,0.0020129091218528787
195,4.0,2010,323315181.2,879817174.1499997,47.515,12.431000000000001,0.0018461138269523713,0.006561746285549068
196,5.0,2010,26486531.630000003,44417813.81,8.033,16.85,0.00015123679651747306,0.0003312715793045965
197,6.0,2010,22006192.669999998,4041975.77,0.579,0.098,0.00012565428080388858,3.0145375964842256e-05
198,7.0,2010,98292831.56,524908348.0299999,3.13,11.356000000000002,0.0005612472472208688,0.003914808103475745
199,8.0,2010,376089968.87,623096677.6,6.091000000000001,8.122,0.002147455276093277,0.004647104455229356
200,9.0,2010,1610937263.59,96284731.5,60.596000000000004,6.748,0.009198372763160295,0.0007180991663246388
201,10.0,2010,16718710.66,2034786774.1100001,0.068,8.45,9.546301786289894e-05,0.015175601192145323
202,11.0,2010,45635638.77,551026201.46,4.393999999999999,20.3,0.0002605772590770653,0.004109597126429734
203,12.0,2010,212190391.99,1091958385.19,20.299,16.455000000000002,0.0012115967309214081,0.00814391226781515
204,13.0,2010,73948072.78999999,56158434.11,4.202,2.361,0.0004222398686860653,0.00041883405695001765
205,14.0,2010,68899847.52000001,9702825.270000001,19.101,1.4809999999999999,0.00039341474999560606,7.236444064218676e-05
206,15.0,2010,15946673436.210001,215908505.76999998,104.18800000000002,8.472999999999999,0.09105472318131087,0.0016102627652426434
207,16.0,2010,671668488.77,31355549.24,6.457,1.566,0.0038351941274278167,0.0002338521738402019
208,17.0,2010,186545378.18,1363326432.43,8.209,8.688,0.0010651649598820544,0.010167796693251692
209,18.0,2010,1812006404.4,181144560.54000002,21.693,3.333,0.010346467695309973,0.0013509905037022104
210,19.0,2010,468686767.71000004,203447029.46999997,8.588,2.641,0.002676178455857319,0.0015173240863597486
211,20.0,2010,233966318.82,99486582.35000001,3.41,2.156,0.001335936205072788,0.0007419788239843878
212,21.0,2010,439360015.47,457202865.96,3.837,4.2379999999999995,0.0025087241389615727,0.0034098552467491856
213,22.0,2010,81990234.00000001,106441507.87999998,1.0319999999999998,1.176,0.00046816021474979365,0.0007938492103596452
214,23.0,2010,431203944.66999996,1733590635.1399999,12.187000000000001,17.752,0.0024621533747258887,0.012929256492159768
215,24.0,2010,694940150.0999999,533853451.7,3.816,6.375,0.003968074172212629,0.003981521396310908
216,25.0,2010,243587208.79999998,695152706.3600001,9.129,57.673,0.0013908710149810135,0.005184504034322748
217,26.0,2010,8809349550.779999,698992458.7900001,71.02799999999999,4.109,0.05030095386115329,0.005213141212574379
218,27.0,2010,49610500808.01001,26677245273.55,63.98399999999999,12.498999999999999,0.2832735263583072,0.19896101170281777
219,28.0,2010,556735353.4899999,1295644457.7800004,13.199999999999996,81.94900000000003,0.003178931562125809,0.009663019156728469
220,29.0,2010,2882312563.3500004,5218256177.050002,25.113999999999997,51.26200000000001,0.016457863367409883,0.03891816856141935
221,30.0,2010,334852759.57,504778823.09999996,0.468,0.967,0.0019119928335593261,0.0037646805095618127
222,31.0,2010,392236305.02,1437431053.54,2.234,17.014,0.0022396500635774347,0.010720474836617488
223,32.0,2010,316894176.13,938263730.51,14.22,20.177,0.0018094502029348972,0.006997645339768918
224,33.0,2010,493319930.1,620358442.45,6.524000000000002,5.958,0.0028168326049169364,0.004626682480241392
225,34.0,2010,656454459.18,425425207.21999997,7.034000000000001,6.438000000000001,0.0037483227646742463,0.003172854946769714
226,35.0,2010,54477875.24,322757757.9,0.8160000000000001,11.064,0.000311065995633954,0.002407152964567384
227,36.0,2010,12268699.969999999,89919949.24,3.7809999999999997,8.985,7.005367508349818e-05,0.0006706301152763544
228,37.0,2010,3000828.42,80873459.81,0.137,4.753,1.7134583096012188e-05,0.000603160679399622
229,38.0,2010,2030636267.1999998,1405280580.3999999,27.169,38.122000000000014,0.011594833488718561,0.010480694057265398
230,39.0,2010,2262902086.95,4768526290.43,7.423999999999999,26.441999999999997,0.012921059927506341,0.03556404738746045
231,40.0,2010,10244394840.04,1637577386.2899997,46.221,23.524,0.058494992077895575,0.01221318206497704
232,41.0,2010,172316743.42999998,392606252.4200001,5.074000000000001,16.192,0.0009839201533340407,0.0029280885781630163
233,42.0,2010,334771133.72,128993241.55000001,2.045,0.8260000000000001,0.0019115267539593444,0.0009620418292236477
234,43.0,2010,1946450.76,3669098.42,0.22600000000000003,1.397,1.111413837166874e-05,2.7364427106130005e-05
235,44.0,2010,3059262492.5999994,328499801.95000005,54.01,10.182000000000002,0.017468238784531395,0.0024499775846402398
236,45.0,2010,307221.75,3053667.58,0.07100000000000001,0.851,1.7542211241378748e-06,2.2774495075894535e-05
237,46.0,2010,82243512.66,6436060.42,5.912,0.7050000000000001,0.0004696064234757882,4.800064922045303e-05
238,47.0,2010,1627761962.8099997,1534769923.46,8.847999999999999,48.840999999999994,0.009294440970502353,0.01144643585090909
239,48.0,2010,4485789467.99,1120587036.73,47.547000000000004,19.337,0.025613637846875283,0.008357427022268951
240,49.0,2010,70221461.66000001,55087736.85,2.261,2.6390000000000002,0.00040096110191355233,0.00041084871184063164
241,50.0,2010,737477.9299999999,13602225.75,0.271,7.159,4.210962809083252e-06,0.00010144647878292661
242,51.0,2010,9087092.13,70288340.64,2.0349999999999997,5.112,5.188685036600773e-05,0.0005242160208540046
243,52.0,2010,824799548.9200001,2129393366.4599998,24.134000000000004,44.647,0.004709564970236823,0.015881184663553243
244,53.0,2010,11199361.42,36382586.83,3.052,8.057,6.394780441104429e-05,0.00027134421900897943
245,54.0,2010,1228236196.6100001,832292290.36,10.479,13.320000000000002,0.0070131684411146745,0.006207301931832673
246,55.0,2010,2167366219.16,810266070.83,68.325,39.38399999999999,0.01237555480819086,0.00604302863911672
247,56.0,2010,121046999.55000001,240343181.57000002,5.091000000000001,11.226,0.0006911724304158734,0.0017924985158963476
248,57.0,2010,61636796.339999996,44869755.86,1.7570000000000001,2.245,0.0003519430839900236,0.0003346421989685465
249,58.0,2010,64148851.76,276086976.74,4.128,27.938,0.00036628679722897577,0.002059078576026189
250,59.0,2010,131431895.06000002,418098041.23,4.945,15.228000000000002,0.0007504696744280782,0.0031182083615118924
251,60.0,2010,120606033.75999999,1050936381.01,3.162,41.026,0.0006886545373831041,0.00783796690613936
252,61.0,2010,4067970585.4500003,185925008.81,37.42500000000001,2.8059999999999996,0.023227912520412074,0.00138664346615914
253,62.0,2010,3944960764.6900005,179733450.92999998,31.288000000000004,4.199,0.022525532477157956,0.0013404663362797389
254,63.0,2010,221624436.87000003,97765914.64999999,5.077000000000001,3.004,0.0012654646644728602,0.0007291459477677495
255,64.0,2010,3272783591.52,287756390.56,10.369,3.329,0.018687433786755674,0.002146109990094568
