,year,hs07,rca_x,rca_i
119,2009,24.0,0.9321923737932692,1.925684321874146
120,2009,25.0,0.9879321460960584,1.3766801135712647
121,2009,26.0,0.2362485025189349,0.07352468334346422
122,2009,27.0,0.8626124450384901,0.646219627082387
123,2009,28.0,0.14720457634300774,0.8612250062479215
124,2009,29.0,0.06988118652309949,0.7052890425390673
125,2009,30.0,0.01696688129304801,0.40318824986160134
126,2009,31.0,0.4892661699626396,4.853486283366365
127,2009,32.0,0.11830085594698325,1.5626396201316561
128,2009,33.0,0.15454036435863924,0.6718176155462817
129,2009,34.0,1.3099419399961674,0.8577163485937311
130,2009,35.0,0.4086422106340399,1.4364515504548867
131,2009,36.0,0.21330161627760238,0.25652344301573754
132,2009,37.0,0.02314981685405019,0.7219308972804913
133,2009,38.0,0.21424121001293198,1.4659516999484772
134,2009,39.0,0.53601084807252,1.7121085003304335
135,2009,40.0,1.4672546856406965,1.3144331746156692
136,2009,41.0,1.6361083218112507,6.097747323611114
137,2009,42.0,4.0158002507913055,0.29513898536032684
138,2009,43.0,0.33168978327436255,0.5672916126450738
139,2009,44.0,1.2099174605961192,1.2889972421076445
140,2009,45.0,0.034850326834994436,0.12193182212049256
141,2009,46.0,15.424078831496226,0.1853525427029505
142,2009,47.0,0.0021531024272587306,0.9480506257144643
143,2009,48.0,0.36287984099198284,1.215957029192509
144,2009,49.0,0.06214911635632845,0.31972934068191705
145,2009,50.0,2.742001009160267,6.267579816017943
146,2009,51.0,0.1440299484153347,1.4514195313108134
147,2009,52.0,1.7494238435699567,5.211430690920854
148,2009,53.0,1.937055635203459,2.108394862560167
149,2009,54.0,2.4970526609019648,4.857829925000257
150,2009,55.0,2.378950308503454,6.507749160435232
151,2009,56.0,1.2516479837873915,3.092848811535197
152,2009,57.0,0.5409291524356691,0.42973276037444597
153,2009,58.0,0.669461915142717,4.9158885663005965
154,2009,59.0,1.6821006215395953,5.629799886750925
155,2009,60.0,1.1301303105507696,10.915210358272576
156,2009,61.0,5.346125853391864,0.3871574625019757
157,2009,62.0,5.982677582275339,0.25271089376241446
158,2009,63.0,2.9569469515326117,0.5343911575805542
159,2009,64.0,14.39981963681962,0.46024963996161894
160,2009,65.0,5.4831002386420105,0.3963726970476071
161,2009,66.0,0.325650331245672,0.3953273078079777
162,2009,67.0,0.6626836553625973,0.5375639572750116
163,2009,68.0,0.7264145558965948,0.9543848263453788
164,2009,69.0,1.8026555559251813,0.759645878584349
165,2009,70.0,0.7547982651920541,0.8010090867775602
166,2009,71.0,1.9465419626461944,0.31432573221920573
167,2009,72.0,0.2963979807713338,3.659185667452431
168,2009,73.0,0.646071247101977,1.0295614487782352
169,2009,74.0,0.12891530066458487,1.2787850910764478
170,2009,75.0,0.002962336226912857,0.18914664683012694
171,2009,76.0,0.16644589796455833,1.1594111889866725
172,2009,78.0,0.2603992293822622,6.703687366537436
173,2009,79.0,0.5161645914797468,1.8728158930360008
174,2009,80.0,0.6498713795734858,0.8611424690822306
175,2009,81.0,0.5824266760795828,0.26029503836795415
176,2009,82.0,0.7431011446106977,0.6702469985151137
177,2009,83.0,0.35854670480554246,1.119116162452532
178,2009,84.0,0.45789343298217217,1.214051871784248
179,2009,85.0,0.5326269964477653,0.8458262943209062
180,2009,86.0,0.07099235391588374,0.272266779188958
181,2009,87.0,0.11163343215078741,0.6885678551784953
182,2009,88.0,0.04182624410533374,0.7168357535819085
183,2009,89.0,0.4663391330766791,0.31730572523095857
184,2009,90.0,0.26742938044749825,0.5703465069823425
185,2009,91.0,0.13254994019792057,0.1753239904568538
186,2009,92.0,0.5859475739601907,0.7141269946693646
187,2009,93.0,0.03227726507181802,0.1678272652677533
188,2009,94.0,4.096343697524548,0.2845824112020831
189,2009,95.0,0.8989734231366523,0.15600466776158908
190,2009,96.0,1.3693377822212036,2.5313017694584437
191,2009,97.0,0.05184950570611603,0.010870043717645569
192,2010,1.0,0.11839547391167501,0.3675693663495946
193,2010,2.0,0.09865927212367065,1.9413313992661452
194,2010,3.0,9.076243153242844,1.4336590746541678
195,2010,4.0,0.2602697700232719,1.1237607556685443
196,2010,5.0,0.44566672267493357,2.2121083926308276
197,2010,6.0,0.2874662063833696,0.3570442435755311
198,2010,7.0,1.0554620622029334,0.7290896439171525
199,2010,8.0,3.324968834233083,1.6242049531053075
200,2010,9.0,13.321455451883585,0.687525857990769
201,2010,10.0,6.587997885093676,1.7935911421114967
202,2010,11.0,3.4632025861575033,2.496413558039764
203,2010,12.0,0.2686815065049742,0.7213969606098685
204,2010,13.0,0.0966123967411496,1.0270639650425064
205,2010,14.0,1.5276555106788183,1.511104037427061
206,2010,15.0,0.1898071023123,1.4793982111728012
207,2010,16.0,4.614795658745171,0.29872540092609295
208,2010,17.0,0.5548341077506026,1.3697064565830828
209,2010,18.0,0.047364467886919934,0.10928442685842646
210,2010,19.0,1.1719387608779475,1.225664536831283
211,2010,20.0,0.7438518910272847,0.15687853339253888
212,2010,21.0,0.40354187193500995,1.032295031986265
213,2010,22.0,0.2510115048298964,1.2534712237772734
214,2010,23.0,0.5130638538385255,5.615288863416562
215,2010,24.0,0.9107252505181835,1.86142494234651
216,2010,25.0,1.352575852925267,0.9265956808875229
217,2010,26.0,0.1950322315460049,0.07263755071681775
218,2010,27.0,0.6022402458438108,0.5287351710449332
219,2010,28.0,0.24568419267382866,0.8209804612677121
220,2010,29.0,0.11153891470817483,0.7352194232902259
221,2010,30.0,0.023401443925121966,0.3953794950609184
222,2010,31.0,0.5008435412261433,3.1173556575119448
223,2010,32.0,0.12474127562763339,1.613909709840571
224,2010,33.0,0.18912600278940497,0.7586980865560421
225,2010,34.0,1.3418803487729924,0.9741734813444117
226,2010,35.0,0.5513010161564261,1.637140186902118
227,2010,36.0,0.07400865315371877,0.3294171211158219
228,2010,37.0,0.03738902775195257,0.8174998715705312
229,2010,38.0,0.28605357608449017,1.534188826344831
230,2010,39.0,0.5546065022803836,1.8115340967531626
231,2010,40.0,2.269449734525257,1.2964645349046728
232,2010,41.0,1.7520496587445418,5.851001527682513
233,2010,42.0,4.415759534432284,0.24847416496033853
234,2010,43.0,0.27655002347460145,0.6791540932605385
235,2010,44.0,1.6434042039715282,1.508677296642438
236,2010,45.0,0.07059274545044956,0.08799296480557883
237,2010,46.0,15.112807449418797,0.30139832688779383
238,2010,47.0,0.036077324015128046,0.8101462937139953
239,2010,48.0,0.46815569361097237,1.3348412921336292
240,2010,49.0,0.042313012687562705,0.28662291443651194
241,2010,50.0,3.047218486550421,7.094417465006123
242,2010,51.0,0.09898625952621079,1.3575443881715659
243,2010,52.0,2.387755425351513,5.132294480205518
244,2010,53.0,2.0588034694054325,2.607814489079926
245,2010,54.0,2.8155415059430156,5.529394604138465
246,2010,55.0,2.962834734712227,6.262224201395629
247,2010,56.0,1.2971566088141022,2.916994087642014
248,2010,57.0,0.5594274423758456,0.48095959350270745
249,2010,58.0,0.7462676152830585,5.337094718799047
250,2010,59.0,2.738275343833347,5.300467422473875
251,2010,60.0,1.1736486759430038,12.748740243338643
252,2010,61.0,5.794232214290871,0.5096853692162894
253,2010,62.0,6.443056568126886,0.3282240957363301
254,2010,63.0,3.7803091445864347,0.4871688861860085
255,2010,64.0,14.700025047356432,0.5326526510101633
256,2010,65.0,5.865835175704849,0.3948293937234132
257,2010,66.0,0.3686153759760669,1.0938776485103532
258,2010,67.0,0.8426181383898482,1.017839062607127
259,2010,68.0,0.8377958063681925,1.1508808775360042
260,2010,69.0,1.970112247780561,0.8468722512068192
261,2010,70.0,0.6659870230083895,0.7904473001374441
262,2010,71.0,0.6811211435971628,0.5245730446898151
263,2010,72.0,0.5723026000932436,3.1099043260924093
264,2010,73.0,0.7412611206520427,1.2858406910550952
265,2010,74.0,0.35692428656339453,1.5358513976113488
266,2010,75.0,0.0016449133586976107,0.19401167239144912
267,2010,76.0,0.1909092500643517,1.2696613242562778
268,2010,78.0,0.8079501049944862,6.029382399269534
269,2010,79.0,0.44085839765085766,2.277588131583257
270,2010,80.0,1.2420764255885128,0.7021545224603282
271,2010,81.0,1.3033882406182582,0.4116258562464729
272,2010,82.0,0.7302137687515754,0.8292662981897376
273,2010,83.0,0.4275623887096679,1.2663063467083484
274,2010,84.0,0.5641397613135564,1.242433093522096
275,2010,85.0,0.6746722169484308,0.8460564751955213
276,2010,86.0,0.18834409648253805,0.16540672682014013
277,2010,87.0,0.13775187622177631,0.5348526673988904
278,2010,88.0,0.05756149434020184,0.6816001079123479
279,2010,89.0,0.6453225603930224,0.20274189013377195
280,2010,90.0,0.29310979432177287,0.613310890008944
281,2010,91.0,0.09758574480175887,0.2124699826054701
282,2010,92.0,0.5853858914323509,0.7462074343147354
283,2010,93.0,0.01612890037652586,0.1271441145257977
284,2010,94.0,4.461608401407222,0.37203550254380574
285,2010,95.0,0.982133503197439,0.15997955925888335
286,2010,96.0,1.6619690276357084,2.6794922495439777
287,2010,97.0,0.018919703771935525,0.023294867538521048
288,2011,1.0,0.07655948936420393,0.29539784895120375
289,2011,2.0,0.0793525290336277,2.3806216592570046
290,2011,3.0,8.377075080897024,2.7035056052276136
291,2011,4.0,0.30863783296454267,1.1199205552233524
292,2011,5.0,0.5510144911902108,2.4072378029780266
293,2011,6.0,0.24841347890366577,0.32839437978198965
294,2011,7.0,1.5977586035252327,0.8516238106481976
295,2011,8.0,3.2823784000790086,2.3325836021420305
296,2011,9.0,12.989697612093435,0.628551556258754
297,2011,10.0,4.96007890455325,0.6238634208810026
298,2011,11.0,4.322776058927825,1.9039622356644108
299,2011,12.0,0.24343992297102732,1.6356867924870186
300,2011,13.0,0.13061330370604138,0.7663306916389734
301,2011,14.0,1.6757302433638064,0.6560810678886454
302,2011,15.0,0.29838542896677567,1.2742637814814137
303,2011,16.0,4.500118443361121,0.8522682833634616
304,2011,17.0,0.7342247924247857,1.3057272656046155
305,2011,18.0,0.04659689550918066,0.112078297475609
306,2011,19.0,1.1286288328061522,0.9458552997961704
307,2011,20.0,0.6210902996459035,0.17088943227336018
308,2011,21.0,0.5644517828651567,1.056049924107156
309,2011,22.0,0.34999601645723083,1.2280630753133857
310,2011,23.0,0.5401274179144595,4.813338866421686
311,2011,24.0,0.8468865758723306,1.870688360937901
312,2011,25.0,1.9163917419134004,0.7759616680061366
313,2011,26.0,0.24751597457548327,0.11183621166878269
314,2011,27.0,0.5275999076468139,0.5389140843402921
315,2011,28.0,0.48302061859456885,0.9121976647235621
316,2011,29.0,0.07955056044399418,0.7259389581014154
317,2011,30.0,0.023913689936762877,0.4772409263615438
318,2011,31.0,0.9053725790890307,2.892994675909094
319,2011,32.0,0.12139506546362086,1.5411746088651976
320,2011,33.0,0.24744556689857491,0.6674990581585907
321,2011,34.0,1.0925757072959323,0.9493334465344799
322,2011,35.0,0.5399365680809372,1.6135476813088114
323,2011,36.0,0.03032245345329986,0.2768332707485277
324,2011,37.0,0.06125832304006645,0.8214081385533091
325,2011,38.0,0.35245524536807443,1.3306706289308015
326,2011,39.0,0.537715699964023,1.8180626364431693
327,2011,40.0,2.1508994868720137,1.2613447248621406
328,2011,41.0,1.7911228613159715,5.619275232324952
329,2011,42.0,3.9797702000850936,0.2223099653151066
330,2011,43.0,0.25226858353778375,1.191742712091309
331,2011,44.0,1.935516881589809,1.7062086849393256
332,2011,45.0,0.06528482108857937,0.0876248956890934
333,2011,46.0,13.645013165821362,0.4759932001687092
334,2011,47.0,0.0032824897601091084,0.7218504640255143
335,2011,48.0,0.44383376833054533,1.2363900617143886
336,2011,49.0,0.05074135154297956,0.2808511419399162
337,2011,50.0,3.3214482899096067,6.33027905029888
338,2011,51.0,0.12014270735796152,1.3465579368208482
339,2011,52.0,2.135719228453403,5.020559444868072
340,2011,53.0,2.0434681402482684,2.3225810609816038
341,2011,54.0,2.9552047691053667,5.938426434080076
342,2011,55.0,2.891717066559079,5.685383354544854
343,2011,56.0,1.3285125134220221,2.9215172552082214
344,2011,57.0,0.41403216549765826,0.44940782694728193
345,2011,58.0,0.7395682041996876,5.327980772323889
346,2011,59.0,3.2010938772437494,5.266010398421882
347,2011,60.0,1.6147534836743793,12.951340783719502
348,2011,61.0,5.552708453574802,0.5877806217081776
349,2011,62.0,6.638255344025491,0.2006095655449808
350,2011,63.0,3.1051297694845106,0.5666996611586643
351,2011,64.0,13.830260594148124,0.5055805569463733
352,2011,65.0,5.357122678698737,0.35400558538079635
353,2011,66.0,0.3952509652474243,0.7782179706236321
354,2011,67.0,0.9132441413999244,1.0844734127339932
355,2011,68.0,0.772778554755911,1.0434237587140236
356,2011,69.0,1.6794551180404305,0.8293069885575579
357,2011,70.0,0.5659773145622321,0.7430050604997971
358,2011,71.0,0.41155006054364185,0.8224618808020415
359,2011,72.0,0.684775140399957,2.5377141161722387
360,2011,73.0,0.8177686512917333,1.1893289303095673
361,2011,74.0,0.17492372892016497,1.1496760974316549
362,2011,75.0,0.002286899477164905,0.129642158224142
363,2011,76.0,0.242480522382063,1.1818024164650844
364,2011,78.0,0.8991936182617601,5.181843024990217
365,2011,79.0,0.3580519699055084,1.8079913424265337
366,2011,80.0,1.6593411503137714,0.45892871828763054
367,2011,81.0,1.050159865249215,0.39110253677819645
368,2011,82.0,0.7174952781900583,0.9928751902018434
369,2011,83.0,0.43001189776003707,1.334225819290682
370,2011,84.0,0.5199751029638114,1.1057175545416098
371,2011,85.0,0.9720471005928824,1.0199491128871845
372,2011,86.0,0.2951183140267363,0.25041061128133457
373,2011,87.0,0.12939683418278064,0.4689414832795878
374,2011,88.0,0.0568467125365068,0.7354776372005501
375,2011,89.0,0.7836566042003624,0.4226043628641214
376,2011,90.0,0.32328438883559407,0.5727791640714117
377,2011,91.0,0.10780070059157912,0.6082634447684078
378,2011,92.0,0.5883533430941672,0.6140950684164732
379,2011,93.0,0.012818233286210956,0.07039070337676882
380,2011,94.0,3.816061138905986,0.3517728354195129
381,2011,95.0,0.9746555409623351,0.1885444114701466
382,2011,96.0,1.8007279409514034,2.6786030310031115
383,2011,97.0,0.01956911706523498,0.01141295042505039
384,2012,1.0,0.0707621000256839,0.2050554031125924
385,2012,2.0,0.08950777273699823,1.511247002271382
386,2012,3.0,6.803000260950269,3.8500697436495988
387,2012,4.0,0.1972647115949297,1.1134968737336104
388,2012,5.0,0.4993059554590387,2.3109328334054426
389,2012,6.0,0.26710089474858395,0.37210213613853893
390,2012,7.0,1.7406938691291776,1.0312466252101227
391,2012,8.0,3.1483434936213164,2.608782665883286
392,2012,9.0,14.494916590906007,1.0880773793195673
393,2012,10.0,4.265221140933992,1.6377659567774392
394,2012,11.0,2.544753116043678,1.187934791314866
395,2012,12.0,0.07019071834820939,2.2649231931019904
396,2012,13.0,0.059641791189637784,0.4443130352159616
397,2012,14.0,2.2086957556593556,0.3003743670912409
398,2012,15.0,0.25115684973397256,1.1774113867033573
399,2012,16.0,3.565861867901635,0.7310880262016792
400,2012,17.0,0.21395526438252183,1.0957777007297966
401,2012,18.0,0.03858426951321167,0.13059052309022198
402,2012,19.0,0.7481707098674494,1.4020576298432035
403,2012,20.0,0.45504799545303787,0.24255605414555337
404,2012,21.0,0.6197140475386103,0.9195892754460926
405,2012,22.0,0.29622959270389937,1.0169516809672126
406,2012,23.0,0.5553905346493992,4.4421635946767575
407,2012,24.0,0.3496936033061808,2.1214781723220035
408,2012,25.0,1.2532957510598708,0.7186099665612695
409,2012,26.0,0.19372424515939587,0.035922310196920604
410,2012,27.0,0.4973395254368454,0.5246044021207439
411,2012,28.0,0.35900394034701055,0.8437330511377127
412,2012,29.0,0.070993394514641,0.647745420303732
413,2012,30.0,0.021037058757976786,0.535767236001749
414,2012,31.0,0.9908082232783887,2.9871007254248965
415,2012,32.0,0.09289642919905071,1.334069594830792
416,2012,33.0,0.21053526224023805,0.7101402487765711
417,2012,34.0,0.9512750196451465,0.9128259274819989
418,2012,35.0,0.40940669051244316,1.5218851957621675
419,2012,36.0,0.04687816413902326,0.24925152430448158
420,2012,37.0,0.09186890861500785,0.8912761372452612
421,2012,38.0,0.2946389759554642,1.18585684349278
422,2012,39.0,0.5559630528660888,1.970209641563015
423,2012,40.0,2.3167936334484343,1.29080849797724
424,2012,41.0,1.708444648787295,4.789719382926966
425,2012,42.0,3.759552792279337,0.2724536107270894
426,2012,43.0,0.3057696940174685,1.5498573037093824
427,2012,44.0,1.1945405084988447,0.9604473164494518
428,2012,45.0,0.034566573154210856,0.04843910295035401
429,2012,46.0,11.412881023736697,0.617933149188867
430,2012,47.0,0.05451424784356456,0.6413459430098545
431,2012,48.0,0.35918104893143077,1.2574508398090414
432,2012,49.0,0.07013107943018208,0.21143410229659168
433,2012,50.0,2.6028179051806615,8.298490640065538
434,2012,51.0,0.06686413549674745,1.3835455201045865
435,2012,52.0,2.078612685800947,5.094473616905294
436,2012,53.0,1.7355498698641176,1.9943889595100077
437,2012,54.0,2.0808865745978973,5.0123331807767
438,2012,55.0,2.4815002323641817,4.659467295760031
439,2012,56.0,1.1089174083306002,2.9011329741970244
440,2012,57.0,0.2344800476335331,0.7159229730495118
441,2012,58.0,0.6847760733867563,5.47333068790275
442,2012,59.0,2.671945187180029,5.448526030453216
443,2012,60.0,0.9099122172114542,12.8114122978661
444,2012,61.0,5.412852086523372,1.868149642893693
445,2012,62.0,6.304193721481896,0.13964867915379475
446,2012,63.0,2.6215361801283943,0.5898807803189109
447,2012,64.0,13.395956622348036,0.5188209153047053
448,2012,65.0,4.665246182862315,0.4816082668451047
449,2012,66.0,0.3393880415443007,1.2058462737967077
450,2012,67.0,0.5373558163885397,0.22838023033864402
451,2012,68.0,0.5712388314022311,1.0777415128625099
452,2012,69.0,1.3252872390665864,0.9859066507132331
453,2012,70.0,0.7055111596487187,0.8871079143586446
454,2012,71.0,0.06450069791555015,0.06771156377212989
455,2012,72.0,0.6456572592399057,2.752386611588211
456,2012,73.0,0.7527331294368896,1.1123039717749457
457,2012,74.0,0.1724246004680915,0.8073315742582962
458,2012,75.0,0.006425751647123457,0.10529521174967713
459,2012,76.0,0.22713716916968194,1.2600651720890688
460,2012,78.0,0.6867075408007248,3.0440067621868137
461,2012,79.0,0.26270491938868495,1.4978455463094635
462,2012,80.0,0.6180067805589123,0.6566660663273147
463,2012,81.0,0.5797733400836548,0.8336609181717112
464,2012,82.0,0.637979513730633,1.3055708252860105
465,2012,83.0,0.3494284022502297,1.5939785051289477
466,2012,84.0,0.4799192027460087,0.8839233636206111
467,2012,85.0,1.4821000544715215,1.2488195524030605
468,2012,86.0,0.014073875953879633,0.11968968935505336
469,2012,87.0,0.1235593852357609,0.32521557896207964
470,2012,88.0,0.06619724743746958,1.028951000647424
471,2012,89.0,0.21917847516895825,0.1796393257165863
472,2012,90.0,0.28736021597694766,0.6414431929572357
473,2012,91.0,0.06452037959923874,0.2836324883801608
474,2012,92.0,0.4912889157226747,0.6576283666533914
475,2012,93.0,0.027560738151527896,1.1996171259130843
476,2012,94.0,3.4435042031573238,0.3755160979640785
477,2012,95.0,0.9771654852127907,0.19188725168091905
478,2012,96.0,1.5205692659852366,2.744345277795523
479,2012,97.0,0.017739256201378926,0.012409501186996777
480,2013,1.0,0.05634398106392692,0.5043674693224648
481,2013,2.0,0.057092028822387335,0.8866482983106941
482,2013,3.0,5.7971659389696475,3.893023605270103
483,2013,4.0,0.21324365516520608,0.9725963356728402
484,2013,5.0,0.43235061702122407,3.257568631362213
485,2013,6.0,0.2485602310408919,0.4151854067667136
486,2013,7.0,1.0292755095915902,0.9494608385452112
487,2013,8.0,2.334106316226855,2.293519509873344
488,2013,9.0,11.418405601228093,0.8399383003067193
489,2013,10.0,2.5686290623383754,1.4706272109971095
490,2013,11.0,3.508112839579925,1.9461212944014146
491,2013,12.0,0.08847634078343027,1.8234044254438775
492,2013,13.0,0.1733378723365837,0.6218469950061951
493,2013,14.0,2.3286589468058865,0.45675686440790714
494,2013,15.0,0.26855227168871926,0.8755582944049078
495,2013,16.0,3.7353282498506397,0.8268492612066295
496,2013,17.0,0.6185018711360413,0.7268849296636638
497,2013,18.0,0.052270221578876445,0.12438046818228096
498,2013,19.0,0.678303254558889,1.1973116060674576
499,2013,20.0,0.5542302128203782,0.2679262406393295
500,2013,21.0,0.7848962009722575,0.9041734235884878
501,2013,22.0,0.3138418619809785,1.0697615413230896
502,2013,23.0,0.5360324792212635,4.562232065990828
503,2013,24.0,0.6486203199043454,1.9610958200233244
504,2013,25.0,2.8695875159047755,0.6419282510415427
505,2013,26.0,0.21008858561088128,0.07934460195583293
506,2013,27.0,0.340090793931709,0.40676004140978456
507,2013,28.0,0.3806191552445076,0.8353111737550274
508,2013,29.0,0.053689806466331313,0.7486796103655367
509,2013,30.0,0.01947604409563706,0.45468138033027744
510,2013,31.0,0.7124954911624719,2.668195131375179
511,2013,32.0,0.11128185867608349,1.4401072932049699
512,2013,33.0,0.3033062425673819,0.6637234693753493
513,2013,34.0,0.8238775266925483,0.8904647090076644
514,2013,35.0,0.3458953866370457,1.573584352345183
515,2013,36.0,0.05535843163487941,0.2938972852659484
516,2013,37.0,0.13063671300355376,0.8155918279877715
517,2013,38.0,0.29876777451327086,1.2919786694846223
518,2013,39.0,0.5264157870796838,1.8756196890435153
519,2013,40.0,1.8436079772451268,0.9753161680010369
520,2013,41.0,1.4844838324298804,4.881979230956796
521,2013,42.0,3.6450865082710053,0.30872275525388426
522,2013,43.0,0.422266865788672,1.6027396728955499
523,2013,44.0,2.085580246852735,1.3260423041106342
